State,Year,Quarter,District,Count,Amount
manipur,2024,3,imphal east,994359,1961097356.0
manipur,2024,3,thoubal,745620,1405836150.0
manipur,2024,3,bishnupur,473909,940926550.0
manipur,2024,3,churachandpur,383840,877446377.0
manipur,2024,3,kangpokpi,268314,606920400.0
manipur,2024,3,jiribam,230817,388872570.0
manipur,2024,3,senapati,203110,420769853.0
manipur,2024,3,kakching,191050,377623207.0
manipur,2024,3,ukhrul,149368,379493502.0
manipur,2024,4,imphal west,1625296,3463477932.0
manipur,2024,4,imphal east,966637,1956254749.0
manipur,2024,4,thoubal,688052,1349542020.0
manipur,2024,4,bishnupur,515683,990434498.0
manipur,2024,4,churachandpur,354635,828380422.0
manipur,2024,4,kangpokpi,287443,671753012.0
manipur,2024,4,jiribam,265628,470621340.0
manipur,2024,4,senapati,239325,499464295.0
manipur,2024,4,kakching,184973,391001965.0
manipur,2024,4,ukhrul,160974,397290639.0
manipur,2024,2,imphal west,1459563,3141688934.0
manipur,2024,2,imphal east,1018606,2059736838.0
manipur,2024,2,thoubal,521498,980920786.0
manipur,2024,2,bishnupur,445648,900510427.0
manipur,2024,2,kangpokpi,328709,800798710.0
manipur,2024,2,churachandpur,302509,752667280.0
manipur,2024,2,jiribam,176660,330678436.0
manipur,2024,2,ukhrul,133349,387789370.0
manipur,2024,2,senapati,125843,267512808.0
manipur,2024,2,tengnoupal,118339,306617325.0
manipur,2022,1,imphal west,4129560,10331377272.313238
manipur,2022,1,imphal east,298053,926298622.7916505
manipur,2022,1,thoubal,159443,465999965.9324683
manipur,2022,1,churachandpur,132079,478282953.1412998
manipur,2022,1,bishnupur,129775,410979761.59592944
manipur,2022,1,kangpokpi,120614,361422857.4778744
manipur,2022,1,tamenglong,53325,182059187.8775179
manipur,2022,1,chandel,46964,156821048.3314056
manipur,2022,1,ukhrul,45977,163211543.8876433
manipur,2022,1,kakching,45714,129009720.36301751
manipur,2022,3,imphal west,4865688,11153142712.787489
manipur,2022,3,imphal east,401052,1106024473.2650971
manipur,2022,3,churachandpur,200968,560754898.7150536
manipur,2022,3,thoubal,198398,502784611.8050357
manipur,2022,3,kangpokpi,137088,382055039.86516064
manipur,2022,3,bishnupur,126573,397535713.9599227
manipur,2022,3,kakching,114178,269711112.45492435
manipur,2022,3,tamenglong,48889,150947198.9523353
manipur,2022,3,ukhrul,48127,165404721.91649568
manipur,2022,3,senapati,46116,141106697.64180186
manipur,2022,4,imphal west,4737839,11004726597.698875
manipur,2022,4,imphal east,417476,1124061241.8453987
manipur,2022,4,thoubal,252156,642341521.1672155
manipur,2022,4,kakching,205827,477287512.84893876
manipur,2022,4,kangpokpi,195796,499527018.9345387
manipur,2022,4,churachandpur,139622,418292018.1391273
manipur,2022,4,bishnupur,134155,398215642.6664851
manipur,2022,4,senapati,63745,180730794.84235084
manipur,2022,4,tamenglong,51040,160602196.99791262
manipur,2022,4,tengnoupal,49553,175755833.19199604
manipur,2022,2,imphal west,4858000,11035105413.78688
manipur,2022,2,imphal east,334382,1017003992.8811904
manipur,2022,2,thoubal,179962,489921006.2514488
manipur,2022,2,bishnupur,132234,427663723.98262024
manipur,2022,2,churachandpur,130821,445674066.47566885
manipur,2022,2,kangpokpi,127346,360381229.24300873
manipur,2022,2,tamenglong,48779,158669784.21199045
manipur,2022,2,ukhrul,48388,165524493.50724024
manipur,2022,2,kakching,45754,124881636.16645998
manipur,2022,2,chandel,44845,161255425.28835768
manipur,2020,1,imphal west,471392,1799193747.3658047
manipur,2020,1,imphal east,97573,222479758.42504126
manipur,2020,1,thoubal,40558,92413414.3395817
manipur,2020,1,bishnupur,40172,83818557.86725356
manipur,2020,1,kangpokpi,33643,81400323.90620552
manipur,2020,1,churachandpur,33637,84566221.4462608
manipur,2020,1,kakching,16690,37525920.22436564
manipur,2020,1,tamenglong,14451,31491246.17045552
manipur,2020,1,chandel,13716,31278977.085135248
manipur,2020,1,ukhrul,13355,30659040.231015503
manipur,2020,3,imphal west,805964,3116905375.221828
manipur,2020,3,imphal east,148992,357420385.46601486
manipur,2020,3,bishnupur,82097,178752852.0332132
manipur,2020,3,thoubal,75667,178314817.40950677
manipur,2020,3,churachandpur,61160,179008408.76793513
manipur,2020,3,kangpokpi,56646,141494952.88474357
manipur,2020,3,kakching,33268,72744605.62932977
manipur,2020,3,ukhrul,27857,63120519.96337035
manipur,2020,3,chandel,25158,63504521.07112962
manipur,2020,3,tamenglong,24595,57102594.74572652
manipur,2020,4,imphal west,894877,3447479864.9516916
manipur,2020,4,imphal east,179438,524041651.0001225
manipur,2020,4,bishnupur,95869,267444206.3886955
manipur,2020,4,thoubal,87208,249311101.38298762
manipur,2020,4,kangpokpi,74472,216458503.28856832
manipur,2020,4,churachandpur,71693,243354880.5430908
manipur,2020,4,kakching,37180,96767393.90324815
manipur,2020,4,ukhrul,32947,91688189.17603046
manipur,2020,4,chandel,31540,90473275.49273106
manipur,2020,4,tamenglong,27674,77956516.78360562
manipur,2020,2,imphal west,551775,2034861513.6925411
manipur,2020,2,imphal east,127255,269647863.4355661
manipur,2020,2,bishnupur,70841,142299534.95281482
manipur,2020,2,thoubal,66183,158615301.51328385
manipur,2020,2,churachandpur,50818,128936170.25492851
manipur,2020,2,kangpokpi,48617,105034881.03695941
manipur,2020,2,kakching,30404,53791181.45126964
manipur,2020,2,ukhrul,24243,43560417.966341965
manipur,2020,2,chandel,21517,49008541.10085201
manipur,2020,2,tamenglong,21294,47020896.803083815
maharashtra,2023,1,pune,505841046,489824129517.0
maharashtra,2023,1,thane,142097640,164652846524.0
maharashtra,2023,1,mumbai suburban,119452769,138677680552.0
maharashtra,2023,1,nashik,119376880,167693934792.0
maharashtra,2023,1,aurangabad,95131875,121063237188.0
maharashtra,2023,1,nagpur,87172881,116369650409.0
maharashtra,2023,1,solapur,78530550,129110342469.0
maharashtra,2023,1,ahmednagar,78198945,127588673135.0
maharashtra,2023,1,raigad,50072751,58510274697.0
maharashtra,2023,1,mumbai,45774016,60530759966.0
maharashtra,2023,3,pune,625390706,593994260196.0
maharashtra,2023,3,thane,170404523,188843145118.0
maharashtra,2023,3,nashik,147156281,195436937930.0
maharashtra,2023,3,mumbai suburban,144408431,156083806649.0
maharashtra,2023,3,aurangabad,119425478,142507066152.0
maharashtra,2023,3,nagpur,109330463,135597965489.0
maharashtra,2023,3,solapur,98314808,147822590848.0
maharashtra,2023,3,ahmednagar,97743482,150892376443.0
maharashtra,2023,3,raigad,59850699,66276827966.0
maharashtra,2023,3,mumbai,56384940,66929058697.0
maharashtra,2023,4,pune,673819127,639679187750.0
maharashtra,2023,4,thane,192539402,209015388352.0
maharashtra,2023,4,nashik,164191962,220053696049.0
maharashtra,2023,4,mumbai suburban,161597277,173236147615.0
maharashtra,2023,4,aurangabad,134713801,160937462757.0
maharashtra,2023,4,nagpur,121596100,153904001716.0
maharashtra,2023,4,solapur,113841137,169065426325.0
maharashtra,2023,4,ahmednagar,111100461,170720443844.0
maharashtra,2023,4,raigad,68647056,73428232667.0
maharashtra,2023,4,mumbai,64843921,77317355777.0
maharashtra,2023,2,pune,554427668,535801107518.0
maharashtra,2023,2,thane,155714593,178939371434.0
maharashtra,2023,2,nashik,135966489,184867119659.0
maharashtra,2023,2,mumbai suburban,130857450,148410175880.0
maharashtra,2023,2,aurangabad,105820511,132952857337.0
maharashtra,2023,2,nagpur,97521493,129504759626.0
maharashtra,2023,2,ahmednagar,88553642,139707887255.0
maharashtra,2023,2,solapur,88308858,140499967071.0
maharashtra,2023,2,raigad,55379671,63261035124.0
maharashtra,2023,2,mumbai,50518947,64178064613.0
maharashtra,2019,1,pune,23360634,32233517413.825314
maharashtra,2019,1,mumbai,8672352,14116666928.151258
maharashtra,2019,1,mumbai suburban,6743762,10706972932.399767
maharashtra,2019,1,thane,6590587,10262365751.639568
maharashtra,2019,1,nagpur,3417783,4445200035.812227
maharashtra,2019,1,nashik,2967544,4544409151.206467
maharashtra,2019,1,aurangabad,2792378,3834151759.410431
maharashtra,2019,1,ahmednagar,1729326,2957722310.1799498
maharashtra,2019,1,palghar,1719894,2564696463.010165
maharashtra,2019,1,solapur,1711532,2915291684.2363386
maharashtra,2019,3,pune,67093416,78128868958.39702
maharashtra,2019,3,thane,11231012,16108408586.919155
maharashtra,2019,3,mumbai,10401047,19947302478.272934
maharashtra,2019,3,mumbai suburban,10319061,15257508401.083763
maharashtra,2019,3,nashik,7028066,8460253081.126101
maharashtra,2019,3,nagpur,6165553,7727440587.3605995
maharashtra,2019,3,aurangabad,5823390,6977918217.050415
maharashtra,2019,3,solapur,2841225,4598818500.230581
maharashtra,2019,3,ahmednagar,2826165,4766032718.090915
maharashtra,2019,3,raigad,2748252,4158566617.3787417
maharashtra,2019,4,pune,91666565,103270644868.1607
maharashtra,2019,4,mumbai,14329105,29174555412.502365
maharashtra,2019,4,thane,13830713,20280076921.035427
maharashtra,2019,4,mumbai suburban,12837253,20156220719.157547
maharashtra,2019,4,nashik,10054198,12613474576.88743
maharashtra,2019,4,nagpur,8223885,10735621488.951063
maharashtra,2019,4,aurangabad,8161133,10014948231.036003
maharashtra,2019,4,ahmednagar,4236391,7088367322.635469
maharashtra,2019,4,solapur,3759589,6462184396.413737
maharashtra,2019,4,raigad,3562595,5355626917.650449
maharashtra,2019,2,pune,44795652,58398808592.1738
maharashtra,2019,2,mumbai,9050682,16756255698.406097
maharashtra,2019,2,thane,7530876,12313829091.41301
maharashtra,2019,2,mumbai suburban,7064507,11847987142.696594
maharashtra,2019,2,nagpur,4188658,6025414879.616595
maharashtra,2019,2,nashik,3923883,5791332953.556848
maharashtra,2019,2,aurangabad,3396197,4796542321.512946
maharashtra,2019,2,solapur,1820589,3474067537.180213
maharashtra,2019,2,raigad,1818926,3167985278.4983797
maharashtra,2019,2,ahmednagar,1790440,3545962730.754202
maharashtra,2018,1,pune,3842929,5378982326.835919
maharashtra,2018,1,mumbai,2671029,3923116793.952079
maharashtra,2018,1,mumbai suburban,1444587,2385242801.288172
maharashtra,2018,1,thane,1243518,1995816824.6734967
maharashtra,2018,1,nashik,669259,874435847.1021329
maharashtra,2018,1,aurangabad,620430,680361961.5537964
maharashtra,2018,1,nagpur,592456,781981176.1740795
maharashtra,2018,1,solapur,451438,535791949.0374774
maharashtra,2018,1,ahmednagar,438972,522540233.7072377
maharashtra,2018,1,kolhapur,351519,354723905.37194455
maharashtra,2018,3,pune,7890491,12601613622.467594
maharashtra,2018,3,mumbai,4090811,7438893352.297362
maharashtra,2018,3,mumbai suburban,3049903,5567618775.346842
maharashtra,2018,3,thane,2611297,4941785822.789892
maharashtra,2018,3,nashik,1321016,2243065273.9378605
maharashtra,2018,3,nagpur,1215989,2003870351.0067477
maharashtra,2018,3,aurangabad,1171650,1755607884.6928542
maharashtra,2018,3,solapur,957281,1548416428.5291772
maharashtra,2018,3,ahmednagar,842685,1476318516.9225848
maharashtra,2018,3,raigad,717318,1362324762.6075263
maharashtra,2018,4,pune,11075153,18048884123.019886
maharashtra,2018,4,mumbai,6060284,11506143747.453331
maharashtra,2018,4,mumbai suburban,4635750,8268990734.490216
maharashtra,2018,4,thane,4198385,7592415202.1234455
maharashtra,2018,4,nagpur,1884842,3079870457.7353897
maharashtra,2018,4,nashik,1881354,3510737505.1936135
maharashtra,2018,4,aurangabad,1685901,2758523355.9782867
maharashtra,2018,4,solapur,1266285,2368140884.7300243
maharashtra,2018,4,ahmednagar,1226980,2363347728.365555
maharashtra,2018,4,palghar,1088141,1842460037.4482036
maharashtra,2018,2,pune,5162876,8513428062.925207
maharashtra,2018,2,mumbai,3277612,6048515205.760132
maharashtra,2018,2,mumbai suburban,2055232,3877425976.656087
maharashtra,2018,2,thane,1773084,3339349832.40853
maharashtra,2018,2,nashik,956098,1502940957.143
maharashtra,2018,2,nagpur,792349,1325086381.0421863
maharashtra,2018,2,aurangabad,789032,1121247393.1699817
maharashtra,2018,2,solapur,657732,1017429009.0580833
maharashtra,2018,2,ahmednagar,616058,960786263.1601061
maharashtra,2018,2,raigad,469802,849899520.0504556
maharashtra,2021,1,pune,208930588,253623629237.65793
maharashtra,2021,1,mumbai suburban,49079788,75911506798.24135
maharashtra,2021,1,thane,33503449,48840960311.87904
maharashtra,2021,1,nashik,27235543,41832846588.20086
maharashtra,2021,1,aurangabad,20324679,29945191784.134216
maharashtra,2021,1,nagpur,20132732,31261594334.217766
maharashtra,2021,1,washim,16119131,32164445523.209106
maharashtra,2021,1,ahmednagar,14942900,27709537707.314117
maharashtra,2021,1,solapur,13720797,26445846333.97523
maharashtra,2021,1,raigad,10673549,15596964081.61911
maharashtra,2021,3,pune,303322956,372243656247.4718
maharashtra,2021,3,mumbai suburban,67846531,100494598469.06511
maharashtra,2021,3,washim,47716080,89156949627.79579
maharashtra,2021,3,thane,46296081,66370065441.36949
maharashtra,2021,3,nashik,39927545,60198709473.80904
maharashtra,2021,3,aurangabad,32667108,45343695947.53139
maharashtra,2021,3,nagpur,29998841,44274024437.65408
maharashtra,2021,3,ahmednagar,23270731,41445914645.10295
maharashtra,2021,3,solapur,22642205,41800216299.60483
maharashtra,2021,3,raigad,15666356,21716387176.67746
maharashtra,2021,4,pune,371337618,454584743765.05554
maharashtra,2021,4,mumbai suburban,92733033,134616103622.6073
maharashtra,2021,4,thane,58731186,82756618879.3905
maharashtra,2021,4,washim,58312102,108918964843.63313
maharashtra,2021,4,nashik,50753398,77325087055.88705
maharashtra,2021,4,aurangabad,42089766,58225600205.240555
maharashtra,2021,4,nagpur,37294016,55504861303.13818
maharashtra,2021,4,ahmednagar,30809337,53652623922.42543
maharashtra,2021,4,solapur,29893044,53557566277.62863
maharashtra,2021,4,raigad,19999796,27241010089.090332
maharashtra,2021,2,pune,218732925,298657497266.99304
maharashtra,2021,2,mumbai suburban,51172626,79709409341.93016
maharashtra,2021,2,thane,34695330,51834001818.133484
maharashtra,2021,2,nashik,28391827,47825836433.598206
maharashtra,2021,2,washim,27190170,55251595071.35002
maharashtra,2021,2,aurangabad,23744887,36191383377.4905
maharashtra,2021,2,nagpur,22506189,36690120293.721405
maharashtra,2021,2,ahmednagar,16869500,32660327252.892723
maharashtra,2021,2,solapur,16828619,33876247851.21455
maharashtra,2021,2,raigad,11509927,16915509520.363083
maharashtra,2024,1,pune,733071386,673821354148.0
maharashtra,2024,1,thane,202824955,215591541310.0
maharashtra,2024,1,nashik,181839029,240375082446.0
maharashtra,2024,1,mumbai suburban,169180881,179594285523.0
maharashtra,2024,1,aurangabad,152755419,181384155116.0
maharashtra,2024,1,nagpur,131824873,166124581502.0
maharashtra,2024,1,solapur,127991531,186810705530.0
maharashtra,2024,1,ahmednagar,126557856,188324218977.0
maharashtra,2024,1,raigad,73173175,76906252628.0
maharashtra,2024,1,mumbai,69196322,80735270673.0
maharashtra,2024,3,pune,839977058,761109455466.0
maharashtra,2024,3,thane,232855213,237163270363.0
maharashtra,2024,3,nashik,205874553,259328603302.0
maharashtra,2024,3,mumbai suburban,196164375,196501777539.0
maharashtra,2024,3,chhatrapati sambhaji nagar,176233945,193676190941.0
maharashtra,2024,3,nagpur,154536452,181360864288.0
maharashtra,2024,3,ahmednagar,148127375,206347871734.0
maharashtra,2024,3,solapur,148089341,199932875758.0
maharashtra,2024,3,raigad,83956758,85479759033.0
maharashtra,2024,3,mumbai,78446773,84573043915.0
maharashtra,2024,4,pune,900035103,817012243191.0
maharashtra,2024,4,thane,260133540,262082431087.0
maharashtra,2024,4,nashik,228252514,293636232748.0
maharashtra,2024,4,mumbai suburban,216881525,214957646828.0
maharashtra,2024,4,chhatrapati sambhaji nagar,191942144,217245607999.0
maharashtra,2024,4,nagpur,171355260,205480045288.0
maharashtra,2024,4,solapur,164430995,226537809406.0
maharashtra,2024,4,ahmednagar,161588684,230367459302.0
maharashtra,2024,4,raigad,95383875,95150422240.0
maharashtra,2024,4,mumbai,87657979,95067595052.0
maharashtra,2024,2,pune,774940848,703288284286.0
maharashtra,2024,2,thane,219030396,226000030934.0
maharashtra,2024,2,nashik,195527613,250949984729.0
maharashtra,2024,2,mumbai suburban,181894333,185969047189.0
maharashtra,2024,2,aurangabad,162740851,187304124243.0
maharashtra,2024,2,nagpur,141322812,175511200797.0
maharashtra,2024,2,solapur,138762460,197215551450.0
maharashtra,2024,2,ahmednagar,138042382,197926877124.0
maharashtra,2024,2,raigad,79815570,81603272680.0
maharashtra,2024,2,mumbai,73618716,80934755744.0
maharashtra,2022,1,pune,424149132,508475101454.5797
maharashtra,2022,1,mumbai suburban,104595313,148080835860.6061
maharashtra,2022,1,washim,73700274,136398563399.82826
maharashtra,2022,1,thane,66420329,91604299445.99771
maharashtra,2022,1,nashik,59914404,89903593917.99501
maharashtra,2022,1,aurangabad,48288544,66140008400.38046
maharashtra,2022,1,nagpur,43072958,63065806665.247505
maharashtra,2022,1,ahmednagar,35927347,61917805949.94818
maharashtra,2022,1,solapur,35130037,62436627060.524826
maharashtra,2022,1,raigad,22836136,30642123149.62334
maharashtra,2022,3,pune,505018506,549531791371.8348
maharashtra,2022,3,mumbai suburban,197724164,247678975470.48972
maharashtra,2022,3,thane,80605581,103768554261.10455
maharashtra,2022,3,nashik,75574380,109529218251.08426
maharashtra,2022,3,nagpur,73292524,101188934110.49721
maharashtra,2022,3,mumbai,72051672,98270574413.60028
maharashtra,2022,3,aurangabad,59756919,78617594736.37457
maharashtra,2022,3,solapur,43898093,73768556417.1306
maharashtra,2022,3,ahmednagar,42461860,70593347849.7045
maharashtra,2022,3,raigad,28475145,36394835874.96223
maharashtra,2022,4,pune,544687754,590334491443.0928
maharashtra,2022,4,mumbai suburban,248827345,310278216439.5166
maharashtra,2022,4,thane,96634264,120463884034.54527
maharashtra,2022,4,nashik,95624463,138499252102.65778
maharashtra,2022,4,nagpur,82944788,116240666679.72601
maharashtra,2022,4,mumbai,75229421,102451767492.82622
maharashtra,2022,4,aurangabad,67307091,90151467648.5776
maharashtra,2022,4,ahmednagar,50187075,84188481406.43468
maharashtra,2022,4,solapur,49452868,83291615226.59082
maharashtra,2022,4,raigad,32354836,40318975044.959946
maharashtra,2022,2,pune,520321567,620747087392.5974
maharashtra,2022,2,mumbai suburban,125227570,172590494011.93738
maharashtra,2022,2,washim,98129806,175926949614.37335
maharashtra,2022,2,thane,76359706,103706480304.36014
